movie,address,notes,lat,lng
The Lord of the Rings: The Fellowship of the Ring (2001),South Island; New Zealand,(waterfalls scenes of Rivendell)                       ,-45.15267070000001,169.8926333
The Lord of the Rings: The Fellowship of the Ring (2001),Lake Alta; The Remarkables; Nelson; South Island; New Zealand,(Dimrill Dale)                       ,-45.063437,168.81147980000003
The Lord of the Rings: The Fellowship of the Ring (2001),Abel Tasman National Park; South Island; Tasman region; New Zealand,(exteriors of Moria)                       ,-40.9346851,172.9721552
The Lord of the Rings: The Fellowship of the Ring (2001),Takaka Hill; Nelson; South Island; New Zealand,(forest near Bree)                       ,-41.0188902,172.90281059999995
The Lord of the Rings: The Fellowship of the Ring (2001),Mount Owen; Tasman district; Nelson; South Island; New Zealand,(Dimrill Dale)                       ,-41.5516666,172.5408333
The Lord of the Rings: The Fellowship of the Ring (2001),Fort Dorset; Miramar; Wellington; New Zealand,(Inn of the Prancing Pony's exteriors)                       ,-41.3289717,174.83599230000004
The Lord of the Rings: The Fellowship of the Ring (2001),Whakapapa skifield; Mount Ruapehu; Tongariro National Park; New Zealand,(Mordor prologue scene)                       ,-39.2368965,175.556667
The Lord of the Rings: The Fellowship of the Ring (2001),Waitarere Forest; Horowhenua District; North Island; New Zealand,(Trollshaws)                       ,-40.56142670000001,175.2018928
The Lord of the Rings: The Fellowship of the Ring (2001),Upper Waiau River; Fiordland National Park; South Island; New Zealand,(River Anduin)                       ,-45.89442860000001,167.6681007
The Lord of the Rings: The Fellowship of the Ring (2001),Hinuera Valley; Matamata; Waikato; New Zealand,(Hobbiton)                       ,41.4016482,-124.0650093
The Lord of the Rings: The Fellowship of the Ring (2001),Queenstown; Otago; New Zealand,(Ford of Bruinen) (River Anduin) (Amon Hen)                       ,-45.0311622,168.6626435
The Lord of the Rings: The Fellowship of the Ring (2001),Milford Sound; Fiordland National Park; Southland; New Zealand,,-44.6414024,167.8973801
The Lord of the Rings: The Fellowship of the Ring (2001),Rangipo Desert; Waiouru; Tongariro National Park; Central Plateau; New Zealand,,-39.1296059,175.6357641
The Lord of the Rings: The Fellowship of the Ring (2001),Lake Wakatipu; Queenstown; Otago; New Zealand,(Amon Hen)                       ,-45.0907964,168.5474718
The Lord of the Rings: The Fellowship of the Ring (2001),Tarras; Wanaka; Otago; New Zealand,(Ford of Bruinen)                       ,-44.7031813,169.13209809999995
The Lord of the Rings: The Fellowship of the Ring (2001),Tongariro National Park; Central Plateau; New Zealand,(Mordor)                       ,-39.1296059,175.6357641
The Lord of the Rings: The Fellowship of the Ring (2001),Upper Hutt; Wellington; New Zealand,,-41.12443270000001,175.0707834
The Lord of the Rings: The Fellowship of the Ring (2001),Arrowtown Recreational Reserve; Arrowtown; Otago; New Zealand,(Ford of Bruinen)                       ,-44.943066,168.838761
The Lord of the Rings: The Fellowship of the Ring (2001),Paradise; Glenorchy; Otago; New Zealand,(Lothlorien) (Amon Hen)                       ,-44.776449,168.3926929
The Lord of the Rings: The Fellowship of the Ring (2001),Harcourt Park; Upper Hutt; Wellington; New Zealand,(Gardens of Isengard)                       ,-41.0990773,175.0947142
The Lord of the Rings: The Fellowship of the Ring (2001),Te Anau; Southland District; Southland; New Zealand,(the Fellowship's river journey)                       ,-45.4144515,167.718053
The Lord of the Rings: The Fellowship of the Ring (2001),Otaki Gorge Road; Kapiti Coast District; North Island; New Zealand,(the Shire woods)                       ,-40.82218820000001,175.1947345
The Lord of the Rings: The Fellowship of the Ring (2001),Kepler Mire; Te Anau; South Island; New Zealand,(Dead Marshes)                       ,-45.5076125,167.7002265
The Lord of the Rings: The Fellowship of the Ring (2001),Paradise; Glenorchy; Otago; New Zealand,(Parth Galen)                       ,-44.776449,168.3926929
The Lord of the Rings: The Fellowship of the Ring (2001),Hutt Valley; Wellington; New Zealand,(exteriors of Moria)                       ,-41.23643660000001,174.83210459999995
The Lord of the Rings: The Fellowship of the Ring (2001),Keeling Farm; Manakau; Horowhenua District; North Island; New Zealand,(Bucklebury Ferry)                       ,-40.7153274,175.2164856
The Lord of the Rings: The Fellowship of the Ring (2001),Mount Olympus; Nelson; South Island; New Zealand,(Eregion)                       ,-41.274614,173.288963
The Lord of the Rings: The Fellowship of the Ring (2001),Closeburn; Southern Lakes; South Island; New Zealand,(Amon Hen)                       ,-45.0014921,168.5640754
Forrest Gump (1994),Chippewa Square; Savannah; Georgia; USA,(bus stop bench)                       ,32.0758654,-81.0931426
Forrest Gump (1994),Monument Valley; Utah; USA,,37.0042454,-110.1734785
Forrest Gump (1994),Marshall Point Lighthouse; Port Clyde; Maine; USA,,43.917413,-69.2612247
Forrest Gump (1994),Valley of the Gods; Mexican Hat; Utah; USA,,37.2669731,-109.8340094
Forrest Gump (1994),Pritchardville; South Carolina; USA,,32.2379783,-80.96427659999998
Forrest Gump (1994),Flagstaff; Arizona; USA,,35.1982836,-111.651302
Forrest Gump (1994),Bluff Plantation - 3547 Combahee Road; Yemassee; South Carolina; USA,,32.6865193,-80.7403196
Forrest Gump (1994),Twin Arrows; Arizona; USA,(smiley face scene)                       ,35.16726729999999,-111.2589191
Forrest Gump (1994),Varnville; South Carolina; USA,,32.8504445,-81.0792722
Forrest Gump (1994),Paramount Studios - 5555 Melrose Avenue; Hollywood; Los Angeles; California; USA,(studio)                       ,34.0837995,-118.3208331
Forrest Gump (1994),University of Southern California; Los Angeles; California; USA,(college scenes)                       ,34.0223519,-118.285117
Forrest Gump (1994),The Ebell of Los Angeles - 743 South Lucerne Bouelvard; Los Angeles; California; USA,(ping pong match in hospital)                       ,34.0612785,-118.324863
Forrest Gump (1994),Monument Valley; Arizona; USA,,36.9913715,-110.1938672
Forrest Gump (1994),Lincoln Memorial; National Mall; Washington; District of Columbia; USA,,38.8892686,-77.05017600000002
Forrest Gump (1994),Savannah; Georgia; USA,,32.0808989,-81.09120300000002
Forrest Gump (1994),Beaufort; South Carolina; USA,,32.431581300000005,-80.6698286
Forrest Gump (1994),Fripp Island; South Carolina; USA,,32.317001,-80.4966062
Forrest Gump (1994),Pemaquid; Maine; USA,,43.9248053,-69.4954131
Forrest Gump (1994),Grandfather Mountain; Linville; North Carolina; USA,,36.111111,-81.811389
Forrest Gump (1994),Biltmore Estate - 1 Approach Road; Asheville; North Carolina; USA,,35.5405665,-82.5523204
Forrest Gump (1994),Santa Monica Pier; Santa Monica; California; USA,,34.0103237,-118.4961748
Forrest Gump (1994),Blackfeet Indian Reservation; Montana; USA,(second unit)                       ,48.6666441,-112.9175826
Forrest Gump (1994),Glacier National Park; Montana; USA,(mountain lake)                       ,48.7596128,-113.7870225
Forrest Gump (1994),Orange; California; USA,,33.7879139,-117.8531007
Forrest Gump (1994),East Los Angeles College - 1301 Avenida Cesar Chavez; Monterey Park; California; USA,,34.0414255,-118.1500136
Forrest Gump (1994),Ambassador Hotel - 3400 Wilshire Boulevard; Los Angeles; California; USA,(disco and strip club scenes)                       ,33.780407399999994,-118.2651627
Forrest Gump (1994),Grauman's Chinese Theater - 6925 Hollywood Blvd.; Hollywood; Los Angeles; California; USA,,34.102023100000004,-118.3409712
Forrest Gump (1994),Marks Hall - 612 W. 35th Place; University of Southern California; Los Angeles; California; USA,(Jenny's dormitory)                       ,34.01967,-118.2824492
The Good; the Bad and the Ugly (1966),Carazo; Burgos; Castilla y León; Spain,(Betterville concentration camp)                       ,41.9681037,-3.3533757000000004
The Good; the Bad and the Ugly (1966),Covarrubias; Burgos; Castilla y León; Spain,(battle at Langstone Bridge)                       ,42.0602355,-3.5193001000000006
The Good; the Bad and the Ugly (1966),Burgos; Castilla y León; Spain,(civil war battle)                       ,42.3439925,-3.696906
The Good; the Bad and the Ugly (1966),Colmenar Viejo; Madrid; Spain,(shelled town of Peralta)                       ,40.66264810000001,-3.7710457
The Good; the Bad and the Ugly (1966),Andalucía; Spain,,37.5442706,-4.7277528
The Good; the Bad and the Ugly (1966),Monasterio de San Pedro de Arlanza; Hortigüela; Burgos; Castilla y León; Spain,(military hospital)                       ,42.0485081,-3.4671162000000004
The Good; the Bad and the Ugly (1966),Arlanza River; Burgos; Castilla y León; Spain,(Langstone Bridge battle)                       ,42.03125770000001,-3.5987772
The Good; the Bad and the Ugly (1966),La Pedriza; Manzanares el Real; Madrid; Spain,,40.772523,-3.870032
The Good; the Bad and the Ugly (1966),Granada; Andalucía; Spain,,37.17733629999999,-3.5985571000000003
The Good; the Bad and the Ugly (1966),Durango; Mexico,(Mexico)                       ,24.5592665,-104.6587821
The Good; the Bad and the Ugly (1966),Desierto de Tabernas; Almería; Andalucía; Spain,,37.0777487,-2.5197932
The Good; the Bad and the Ugly (1966),Rodalquilar; Almería; Andalucía; Spain,,36.8458936,-2.0426277
The Good; the Bad and the Ugly (1966),Cabo de Gata; Almería; Andalucía; Spain,(monastery/long desert walk scene)                       ,36.722192,-2.1917560000000003
The Good; the Bad and the Ugly (1966),Rome; Lazio; Italy,,41.90278350000001,12.4963655
The Good; the Bad and the Ugly (1966),Tabernas; Almería; Andalucía; Spain,(night scene in Santa Anna / streets of Santa Fe)                       ,37.0516792,-2.3900546
The Good; the Bad and the Ugly (1966),La Calahorra; Granada; Andalucía; Spain,(railroad station)                       ,37.18148220000001,-3.0638805
The Good; the Bad and the Ugly (1966),Cortijo del Fraile; Níjar; Almería; Andalucía; Spain,(Monastery of San Antonio Mission exterior scene)                       ,36.8656295,-2.0750612
The Good; the Bad and the Ugly (1966),Santo Domingo de Silos; Burgos; Castilla y León; Spain,(Sad Hill Cemetery exterior scene finale)                       ,41.96246160000001,-3.418922
The Good; the Bad and the Ugly (1966),Elios Film; Rome; Lazio; Italy,(studio)                       ,41.939026,12.61903
The Good; the Bad and the Ugly (1966),Mini Hollywood; Tabernas; Almería; Andalucía; Spain,(Cities of Valverde and Santa Ana and other town scenes)                       ,37.0198627,-2.4315726000000004
The Good; the Bad and the Ugly (1966),Almería; Andalucía; Spain,(town scenes)                       ,36.834047,-2.4637136
The Good; the Bad and the Ugly (1966),Los Albaricoques; Cabo de Gata; Almería; Andalucía; Spain,(Boy and the donkey and waterwheel exterior scene)                       ,36.722192,-2.1917560000000003
The Good; the Bad and the Ugly (1966),Estación de Calahorra; Guadix; Granada; Andalucía; Spain,(Railroad station exterior scenes)                       ,37.1796719,-3.0620847
The Lord of the Rings: The Two Towers (2002),Hinuera Valley; Matamata; Waikato; New Zealand,,41.4016482,-124.0650093
The Lord of the Rings: The Two Towers (2002),Queenstown; Otago; New Zealand,,-45.0311622,168.6626435
The Lord of the Rings: The Two Towers (2002),Camperdown Studios; Camperdown Road; Miramar; Wellington; New Zealand,(studio)                       ,-41.305862,174.8234761
The Lord of the Rings: The Two Towers (2002),Mount Ruapehu; Tongariro National Park; Central Plateau; New Zealand,,-39.28172070000001,175.5685104
The Lord of the Rings: The Two Towers (2002),Upper Hutt; Wellington; New Zealand,,-41.12443270000001,175.0707834
The Lord of the Rings: The Two Towers (2002),Mount Sunday; Canterbury; South Island; New Zealand,(Edoras)                       ,-43.5479716,170.8929455
The Lord of the Rings: The Two Towers (2002),Mount Tasman; Southern Alps; New Zealand,(Opening Snow-capped Mountain Shots)                       ,-43.5666667,170.15
The Lord of the Rings: The Two Towers (2002),Dry Creek Quarry; Wellington; New Zealand,(Helm's Deep and Minas Tirith)                       ,-41.1595091,174.9707956
The Lord of the Rings: The Two Towers (2002),Milford Sound; Fiordland National Park; Southland; New Zealand,,-44.6414024,167.8973801
The Lord of the Rings: The Two Towers (2002),Twizel; Canterbury; New Zealand,,-44.2599014,170.10429419999997
The Lord of the Rings: The Two Towers (2002),Te Anau; Southland District; Southland; New Zealand,(Dead Marshes)                       ,-45.4144515,167.718053
The Matrix (1999),Nashville; Tennessee; USA,(exterior scenes: skyline in opening Trinity rooftop chase)                       ,36.1626638,-86.78160159999999
The Matrix (1999),Redfern; Sydney; New South Wales; Australia,(Subway Scenes)                       ,-33.892963,151.2053979
The Matrix (1999),Sydney Central Business District; Sydney; New South Wales; Australia,,-33.8708464,151.20733
The Matrix (1999),Colonial State Bank Centre; Martin Place; Sydney; New South Wales; Australia,(government building)                       ,-33.867211,151.2110059
The Matrix (1999),White Bay Studios; Balmain; Sydney; New South Wales; Australia,(studio)                       ,-33.863594899999995,151.1851115
The Matrix (1999),Forty One Restaurant; Chifley Tower; Sydney; New South Wales; Australia,(Cypher/Agent Smith meeting)                       ,-33.8660586,151.2116138
The Matrix (1999),Pittwater; Broken Bay; New South Wales; Australia,,-33.556573900000004,151.33268619999996
The Matrix (1999),Chippendale; Sydney; New South Wales; Australia,,-33.8863,151.1999
The Matrix (1999),Martin Place Fountain; Martin Place; Sydney; New South Wales; Australia,(agent training program)                       ,-33.8675167,151.2079574
The Matrix (1999),Surry Hills; Sydney; New South Wales; Australia,,-33.886111,151.21111100000005
The Matrix (1999),BT Tower; Market Street; Sydney; New South Wales; Australia,(helicopter crash)                       ,-33.8707672,151.2069746
